hours,precipitation_probability,weather_code,visibility,wind_speed_180m,wind_direction_180m,temperature_180m
1716710400,34.0,80.0,24140.0,12.620554,176.72958,4.1179996
1716714000,35.0,80.0,24140.0,12.6462,184.899,4.3179994
1716717600,41.0,3.0,24140.0,16.311613,202.03629,4.6179996
1716721200,46.0,3.0,24140.0,22.26768,214.46088,5.018
1716724800,52.0,3.0,24140.0,27.059933,220.68388,5.3179994
1716728400,56.0,3.0,24140.0,28.515089,226.02293,5.518
1716732000,61.0,3.0,24140.0,28.167557,231.22581,5.718
1716735600,65.0,3.0,24140.0,26.758923,236.5237,5.718
1716739200,59.0,3.0,24140.0,23.828083,243.0479,5.518
1716742800,54.0,3.0,24140.0,20.037485,252.21602,5.218
1716746400,48.0,3.0,24140.0,17.106628,261.52893,4.9179997
1716750000,37.0,2.0,24140.0,14.77755,267.20737,4.6179996
1716753600,27.0,2.0,24140.0,12.24,270.0,4.218
1716757200,16.0,2.0,24140.0,10.086427,272.04535,3.9179997
1716760800,13.0,3.0,24140.0,8.64,270.0,3.718
1716764400,9.0,3.0,24140.0,7.6367526,261.87,3.6179996
1716768000,6.0,3.0,24140.0,6.9899354,258.11136,3.4179997
1716771600,6.0,3.0,24140.0,6.519877,263.6599,3.1179996
1716775200,6.0,3.0,24140.0,6.87779,276.0089,2.8179998
1716778800,6.0,3.0,24140.0,7.42159,284.03625,2.5179996
1716782400,6.0,3.0,24140.0,8.557102,284.6209,2.1179996
1716786000,6.0,3.0,24140.0,9.885262,280.49142,1.7179999
1716789600,6.0,3.0,24140.0,10.948973,279.46225,1.5179996
1716793200,8.0,3.0,24140.0,11.659777,278.88058,1.5179996
1716796800,11.0,3.0,24140.0,12.074766,280.30478,1.7179999
1716800400,13.0,3.0,24140.0,13.138765,279.46225,2.1179996
1716804000,15.0,2.0,24140.0,14.869351,276.95285,2.8179998
1716807600,17.0,2.0,24140.0,16.981165,274.8644,3.6179996
1716811200,19.0,2.0,24140.0,19.45333,272.12103,4.218
1716814800,24.0,2.0,24140.0,22.319998,270.0,4.518
1716818400,30.0,2.0,24140.0,25.570139,268.3865,4.6179996
1716822000,35.0,2.0,24140.0,27.381308,267.73953,4.6179996
1716825600,32.0,1.0,20140.0,28.100763,267.79745,4.4179997
1716829200,29.0,1.0,16140.0,27.74103,267.76886,4.1179996
1716832800,26.0,1.0,12140.0,25.582806,267.58054,3.8179998
1716836400,24.0,0.0,16140.0,21.288757,266.12155,3.4179997
1716840000,21.0,0.0,20140.0,15.226764,263.21112,2.9179997
1716843600,19.0,0.0,24140.0,10.041354,255.4655,2.6179996
1716847200,19.0,2.0,23820.0,6.989936,235.49141,2.5179996
