hours,precipitation_probability,weather_code,visibility,wind_speed_180m,wind_direction_180m,temperature_180m
1716458400.0,22.0,3.0,24140.0,33.617138,9.865748,1.5840001
1716462000.0,20.0,3.0,24140.0,31.983318,11.689341,1.8839998
1716465600.0,19.0,3.0,24140.0,33.27031,13.134034,2.184
1716469200.0,19.0,61.0,24140.0,32.83705,15.255177,2.284
1716472800.0,19.0,61.0,24140.0,31.52005,13.877555,2.3839998
1716476400.0,19.0,3.0,24140.0,30.472675,14.364615,2.3839998
1716480000.0,17.0,3.0,24140.0,27.345785,16.049078,2.284
1716483600.0,15.0,3.0,24140.0,26.081993,20.18589,2.184
1716487200.0,13.0,3.0,24140.0,28.079998,22.61991,2.284
1716490800.0,12.0,3.0,24140.0,28.03612,24.261286,2.184
1716494400.0,11.0,3.0,24140.0,24.315327,25.426844,2.084
1716498000.0,10.0,3.0,24140.0,21.734581,26.564985,2.084
1716501600.0,11.0,3.0,24140.0,19.966211,25.640957,2.084
1716505200.0,12.0,3.0,24140.0,18.25026,22.01134,2.184
1716508800.0,13.0,3.0,24140.0,16.267857,24.863682,2.184
1716512400.0,13.0,61.0,24140.0,15.778518,27.149609,2.284
1716516000.0,13.0,61.0,24140.0,16.1198,29.427368,2.4840002
1716519600.0,13.0,61.0,24140.0,16.485485,31.607454,2.584
1716523200.0,11.0,3.0,24140.0,16.87398,33.6901,2.684
1716526800.0,8.0,3.0,24140.0,17.373497,34.019398,2.784
1716530400.0,6.0,3.0,24140.0,17.283749,35.6765,2.8839998
1716534000.0,6.0,3.0,24140.0,16.418526,37.875053,3.084
1716537600.0,6.0,3.0,24140.0,15.03835,42.08909,3.284
1716541200.0,6.0,3.0,24140.0,13.746156,44.999897,3.584
1716544800.0,6.0,3.0,24140.0,12.496718,48.503635,4.0839996
1716548400.0,6.0,3.0,24140.0,11.808878,52.431335,4.5839996
1716552000.0,6.0,3.0,24140.0,10.495713,59.03632,4.984
1716555600.0,6.0,45.0,24140.0,9.227524,69.44388,5.184
1716559200.0,6.0,45.0,24140.0,8.647496,87.614105,5.2840004
1716562800.0,6.0,45.0,24140.0,8.825508,101.768265,5.384
1716566400.0,12.0,3.0,24140.0,10.028439,111.03758,5.484
