Name, Latitude, Longitude
Buachailean,55.888204,-5.00448
Cruach na Machrach,55.81855,-5.367956
Cloon,56.222646,-3.553964
Knock Leaven,55.515525,-3.729598
Auchrobert Hill,55.62578,-3.978488
Craigencolon,55.242289,-4.354535
Pen Hafoty-foel,53.018703,-3.44706
Garth Hill,52.346605,-3.070408
Pen Blaengorffen,52.247273,-3.886691
Gors Goch,52.267425,-4.056179
Longknowe Hill,55.564826,-2.200212
Bucknell Hill South Top,52.37319,-2.959529
Newel Tor,50.540226,-4.490713
Bray Down,50.611158,-4.562014
Buttern Hill,50.606107,-4.580991
Leitir Dhubh,58.207768,-4.939237
Cnoc na Saileog,53.398676,-9.485471
Druim Leacainn,56.661074,-4.535088
Ben Meabost,57.168052,-6.076482
Kemps Hill,57.38948,-2.83433
Bryn Dinas,52.580329,-3.998823
Creag a' Ghobhair,57.915772,-4.264025
Eycott Hill,54.656598,-2.952498
Lothwaite,54.655763,-3.236892
Swainson Knott,54.462186,-3.421524
Mynydd Llansadwrn,51.996971,-3.911968
Mynydd Cribau,53.084753,-3.85467
Dun nam Muclach,56.402029,-4.589314
Carn na h-Onaich,57.331239,-5.445515
Cuirn Mhic Leoid,57.704019,-5.455704
Preshal Beg,57.263249,-6.43136
Straitinnan Moor,57.437768,-2.94446
Lurgan Hill,56.344434,-3.923208
Kinpurney Hill,56.562681,-3.104008
Mid Hill,54.87469,-3.908472
Llys Hill,52.790869,-3.224524
Bluecaster,54.366732,-2.445201
Littonslack Hill,53.259419,-1.751751
Bolaght Mountain,54.636013,-7.599659
Knockanimpaha,52.448668,-9.15383
Seefin,51.598139,-9.697904
Winshield Crags,55.001969,-2.404651
Great Longstone Hill,50.37266,-4.841696
Shap Thorn,54.499164,-2.662027
Beinn na Seilg,56.699993,-6.15358
Fourman Hill,57.500458,-2.717634
White Top of Culreoch,54.945348,-4.186357
Faulds Brow,54.7565,-3.090144
Sgurr Mor,57.292117,-5.617257
Druim Mor,56.25786,-4.217489
Carn Loch an Droighinn,57.36335,-5.38864
Cnoc Daimh,57.524816,-5.327999
Meall Ceann Loch Strathy,58.376307,-4.117114
Cnoc Meadhonach,58.129205,-3.961364
Cnoc nan Gearr,58.00062,-4.045524
Meall Meadhonach East Top,58.476265,-4.956843
Beinn a' Chaorainn South Top,56.701399,-5.6266
Cruach nam Fad,55.864386,-5.516647
A' Chruach,56.317072,-5.444378
An Creachan NE Top,56.342234,-5.449627
Gallow Hill,57.460657,-2.964899
Cairnbeg Hill,57.204461,-2.992207
Bennan Hill,55.149134,-4.301612
Stroan Hill,55.147601,-4.045427
Screel Hill,54.877687,-3.903688
Brown Hill,55.770083,-4.798528
Caitha Hill,55.658083,-2.855107
Windy Law,55.460628,-2.326008
Dodhead Mid Hill,55.46779,-2.99094
Ffridd Fawr,53.13037,-3.413218
Ban Nant Gwyn,52.357896,-3.883367
Mellor Knoll,53.940577,-2.538423
Helmeth Hill,52.539892,-2.783641
Couple Cross Hill,51.138847,-3.494432
Seskin,52.79712,-6.577505
Slieve Elva,53.083728,-9.269238
Meikle Bennan,55.167748,-4.110019
Singlie Hill,55.487999,-3.018383
Meall Eachainn,57.972271,-4.337003
Banc Hafodau,52.40511,-3.907503
Carn Mor,56.559469,-6.234596
The Cloud,53.170374,-2.144702
High Rigg,54.583669,-3.073517
Brock Barrow,54.338123,-3.200727
Great Hetha,55.540341,-2.182751
Creag Mhor Thollaidh,57.737264,-5.590016
Craig of Monievreckie North Top,56.193471,-4.335843
Meall Garbh,56.258119,-4.26914
Meall na Coille Moire,56.839322,-5.007928
Creag Coille na Maoile South Top,57.319499,-3.753431
Carn a' Bhealaich Mhoir,57.329063,-5.611799
Minishal,57.018583,-6.361076
Cruach Fearna,55.914287,-5.544351
Cruach Narrachan East Top,56.289793,-5.362454
A' Chruach,55.528516,-5.545993
Cnoc nan Gobhar,56.307916,-5.374023
Glencaird Hill,55.092524,-4.582989
Cullendoch Hill,55.251439,-4.348467
Fellard,55.228299,-3.674388
Muirburn Fort,55.656059,-3.446578
Y Foel,52.745651,-3.819686
Trichrug,52.218129,-4.135241
Pen y Parc,52.635522,-3.209881
Y Gaer,51.924665,-3.568428
Brynffo,52.051081,-3.681097
Turton Heights,53.646909,-2.442637
Kipscombe Hill,51.229919,-3.770238
Carrigarierk,51.802574,-9.144515
Legg,54.460559,-7.894352
Stonehill Bank,55.467476,-3.851504
Little Sugar Loaf,53.166157,-6.11564
Skelfhill Craig,55.337663,-2.857589
Knockree,53.180796,-6.228072
Brat Bheinn,55.824263,-6.000824
Allt yr Hebog,52.083045,-3.918463
Pen y Bryn-mawr,52.341773,-3.90137
Burley Moor,53.896862,-1.787555
Meall a' Ghlas Leothaid,57.675932,-5.585975
Hagg Hill,54.589903,-2.886346
Brock Crag,54.41537,-3.210997
Dubh Chnocan,56.594435,-4.253942
Torr na Truime,57.031118,-4.175036
Meall Uaineil,58.093071,-4.211999
Cnoc a' Ghlinnein,58.165866,-5.114345
Quiraing East Peak,57.641114,-6.267263
Creag Luaragain Mhor North Top,56.221136,-5.4203
Cnoc Dubh,57.079192,-2.957498
Mo Bhiogadail East Top,57.992286,-6.795674
The Law,55.260819,-3.62151
Drumneillie Hill,55.182387,-4.693193
Hoppringle Hill,55.747076,-2.911567
Shaw Hill,55.696045,-3.409852
Butter Hill,55.258525,-2.923448
Watch Craig,55.329047,-3.193526
Black Hill,55.797821,-2.432403
Moel Clegyr,53.021726,-3.42526
Moel Truan,53.011173,-3.323285
Ffridd Bryn-gogledd,52.747796,-3.430971
Sappers' Pike,55.147269,-2.138195
Haddon Hill SW Top,55.553772,-2.212234
Mount Pleasant,52.389137,-3.117388
Clunton Hill,52.440541,-2.97129
Brown Gelly,50.526367,-4.546721
Heydon Hill,51.04435,-3.376522
Moel Smytho,53.095768,-4.210346
Baley Hill,53.082506,-1.785151
Beinn nan Caorach,57.245528,-7.28124
Y Golfa,52.655345,-3.20997
Fforest,52.038887,-3.783302
Mynydd-y-briw,52.825821,-3.227287
Knipescar Common,54.565069,-2.733557
Stucan Dughaill,55.970331,-5.519144
Coed y Cefn,52.302043,-3.54015
In Scar,54.564703,-2.719709
Broom Hill,56.725278,-3.060232
Craig of Dalhastnie,56.889522,-2.751347
Sgurr na h-Aide,57.111769,-5.67129
Creag na Glaic,57.733655,-4.417297
Ben Idrigill,57.350322,-6.591767
Cruach nan Cuilean,55.902704,-5.477676
Scrivan,55.507927,-5.263865
Norry Hill,57.465648,-2.940177
Whirl Rig,55.276759,-3.249622
Foel y Ffridd,52.690366,-3.729541
Cytir,52.722424,-3.668316
Moel Gyffylog,53.223925,-3.764101
Barber's Hill,52.969596,-3.19048
Mynydd Myfyr,52.839064,-3.12378
Creag Luaragain Mhor,56.218161,-5.417484
Dooish,54.57551,-7.513659
Dunranhill,53.055842,-6.118553
Holmhead Hill,55.221522,-3.962053
Pen Bodcoll,52.372297,-3.829199
Winter Crag,54.55627,-2.882895
Sgorr an Fharaidh,56.926542,-6.134272
Cnoc Bad a' Choille,57.951269,-4.796496
Cnoc Dubh Mor,57.904321,-4.266258
Castle Dow,56.641574,-3.74675
Cairn Ardachy,57.297312,-4.344189
Meall na Coille Duibhe,57.111889,-5.697741
Creag a' Bhainne,57.506677,-4.678961
Creag Ruadh,57.699958,-5.569494
Ceann Reamhar,55.622455,-5.370021
Maoladh Mhicearraig,57.843604,-6.899278
Carlunie Hill,56.576994,-3.033957
Genoch Inner Hill,55.26877,-4.530959
Macbeth's Castle,55.587733,-3.26215
Cloliau,53.222281,-3.724052
Waverhous Wood,52.382395,-3.104802
Knocknamuck,52.644776,-7.532415
Tawnaghmore,54.293692,-9.599508
Ffridd Cae-penfras NW Top,52.723561,-3.473208
Lambrigg Fell,54.341488,-2.637022
Callow Hill,52.460827,-2.795056
Brown Muir,57.577816,-3.241614
Ailsa Craig,55.252804,-5.1184
Castle Rock,54.567647,-3.050714
Beinn Bheag,57.056908,-5.168918
Cnoc a' Bhreacaich,57.628467,-4.439733
Meall Damh,56.573983,-5.681116
Cruach an Uillt Fearna,56.051195,-5.822362
Meall Ard Achaidh,57.049295,-4.939382
Creag Dharach,57.326528,-5.453383
Meall Bad na Cuaiche,58.390226,-4.119378
Hill of Towie,57.511632,-3.033164
Ceapabhal NW Top,57.823412,-7.110032
Sron Carsacleit,57.949134,-6.789952
Ark Hill,56.570973,-3.04805
Park Hill,56.146735,-3.502287
Dumfedling Knowe,55.314441,-3.16493
Y Lordship,52.875297,-3.703451
Fron Ddu,52.380717,-3.905761
Cnwc yr Hydd,51.974893,-4.793917
Rough Haw,53.9986,-2.057341
Ilamtops Low,53.071132,-1.798685
Dowsborough,51.145165,-3.200527
High Rigg SE Top,54.58268,-3.069468
Creagh Dubh South Top,56.722884,-5.865473
Cornasaus,53.907589,-6.9037
Corbally Hill,52.854544,-8.354033
Mynydd Allt-y-grug,51.757979,-3.807755
Creag na Manachainn,57.494353,-4.524489
Maol Ban,56.350408,-5.75028
Warlaw Hill,55.619922,-3.914429
Cnoc Udais,57.513088,-4.537589
Mynydd y Drum,51.783386,-3.712031
Moel Bentyrch,52.675127,-3.398391
Scalebarrow Knott,54.530821,-2.743482
Lambrigg Fell (old GR),54.343349,-2.638769
Scale Knott,54.548093,-3.315883
Skelgill Bank,54.574654,-3.169598
Black Law,55.456181,-2.602977
Gatley Hill,52.319217,-2.813598
Herefordshire Beacon,52.058161,-2.351489
Tore Hill,57.234219,-3.674772
Balvattan,57.157993,-3.799369
Glac nan Gamhna,56.903694,-5.714904
Creag Ruadh West Top,57.700665,-5.57628
Meall a' Bhealaich,58.33759,-3.891448
Meall nan Leapaichean,58.124424,-5.154891
Longhouse Hill,55.536143,-3.905712
Mill Rig,55.588172,-4.162884
Knock Hills,55.377267,-2.476726
Dinas Hill,53.031036,-4.069763
Llathige,52.013701,-3.933696
Mynydd Llwyngynog,52.509863,-3.651713
Kilham Hill,55.573883,-2.18324
Muckle Samuel's Crags,55.103189,-2.497485
Masson Hill,53.124529,-1.57401
Walton's Monument,53.832092,-2.162228
Creagan Bad Each,57.389141,-4.131134
Caher Mountain,51.581313,-9.742002
Pentwyn Mawr,51.757178,-3.964635
Hill of Goauch,57.037459,-2.556801
Boat How,54.419381,-3.26945
Cnoc na h-Innse Moire,58.144958,-4.005013
Craig a Barns South Top,56.574499,-3.607973
Craig Crane,56.900331,-2.791871
Stob Loch nam Forca,57.371137,-5.383608
Cnoc nam Bad Bog,57.933771,-4.77486
Creagan Dubha Reidhe Bhig,58.367168,-4.135118
Preshal Beg SE Top,57.261773,-6.42627
Beinn Bhreac,55.699525,-6.142677
Craig Revack,57.304579,-3.606474
Hill of Lethendry,57.323403,-3.516664
Tererran Hill,55.215058,-3.940811
Balunton Hill,55.096539,-4.592058
Catton Beacon,54.927788,-2.279084
Litton Edge,53.274765,-1.752832
Uppacott Down,50.686512,-3.786754
Kentisbury Down,51.174251,-3.947392
Craigs of Logie,57.254419,-2.830369
Old Man of Mow,53.115068,-2.213212
An Carnach,57.307573,-5.584493
Knockmore,53.927478,-9.995025
Binswilly,54.939395,-7.972664
Keady Mountain,55.058912,-6.859924
Knocknaman,53.082024,-7.6993
Clogwynygarreg,53.061092,-4.154333
An Stoc-bheinn,57.990989,-4.299462
Coxhead Bank Common,52.328754,-3.230565
Meall nan Clach Ruadha,58.478758,-4.393746
Cipeagal Bheag,57.962122,-6.655391
Cleat,57.619429,-6.278242
Cunzierton Hill,55.451116,-2.406026
Meikle Cairn,57.526677,-3.50284
Meall Loch Airigh Alasdair West Top,57.360964,-5.764354
Ceannabhaid,58.200698,-4.005967
Cruach nan Gabhar North Top,55.629438,-5.569418
Finlarg Hill,56.565427,-2.968614
The Inneans,56.151823,-3.468484
Black Maller,56.267494,-3.68453
Meikle Bennan,54.925088,-4.267759
Wildgoose Hill,55.520696,-2.254519
Bryngwyn,53.146897,-3.177345
Hart Side,55.184534,-2.121284
Hepple Heugh,55.153921,-2.118539
Whinny Fell,54.909993,-2.67223
Gregory Hill,54.959025,-7.819673
Clogrennan Hill,52.8132,-7.010052
Tappaghan Mountain,54.569348,-7.546201
The Bent,53.130985,-2.127591
Airhouse Hill,55.770266,-2.831946
Swales Moor,53.745816,-1.86885
Creag na Larach,56.622359,-3.673754
Mow Cop - Trig Point,53.114871,-2.212972
Moelfre,51.998217,-4.439659
Loughrigg Fell,54.437454,-3.008355
Top o' Selside,54.318079,-3.063854
Rivings,54.653624,-3.244795
Swarth Fell (Kinniside),54.49506,-3.445425
Trolamul,57.913221,-6.728893
Quothquan Law,55.628819,-3.608432
The Bell,54.371694,-3.097674
Meall an Fheadain,58.508238,-4.763442
An Carr,56.145745,-5.095413
Wether Hill,56.144424,-3.541116
Thistlemark Hill,55.235121,-3.936709
Trostan Hill,55.294595,-4.511399
Stob Hill,55.250702,-4.553839
Staney Hill,55.344665,-2.877561
Pen-y-Vivod,52.975358,-3.21271
Mynydd Cilciffeth,51.953505,-4.897387
Rhiw Hiraeth,52.639947,-3.374612
Cefnbronllys,52.329069,-3.317245
Clyn y Gwawr,52.068398,-3.699372
Cochrane Pike,55.420168,-1.990123
Feizor Thwaite,54.100274,-2.304895
Hazelton Clump,53.045898,-1.814823
Carrancarrow Hill,50.369513,-4.825038
Crocknamoghil,54.710615,-7.104002
Slieve Fyagh,54.206656,-9.657453
Ballinacorbeg,53.039662,-6.235557
Mynydd y Bryn,52.833575,-3.163481
Torr Mor,56.721991,-4.111421
Pedwardine Hill,52.329888,-2.952061
Pant y Crug,52.095095,-3.960529
Kit Hill,50.519186,-4.293869
The Allt,52.015776,-3.172063
Brampton Scar,52.238626,-3.01743
Kirkby Moor,54.245577,-3.137264
Top o' Selside (Wainwright summit),54.317644,-3.065227
Creag Innis an Daimh Dhuibh,57.304777,-4.357764
Nead an Fhior-eoin,57.199692,-6.045249
Allt y Gader,52.749953,-3.262328
Brent Tor,50.603199,-4.162502
Carn Allt na Bradh,57.360498,-5.404452
Creagan an Eich Ghlais,57.640886,-4.711402
Beinn an Uisge,57.40052,-6.669711
Creag Ghlasrach,56.349663,-5.375821
Tom Dubh,57.346557,-3.315242
Leac Easgadail,57.891757,-6.691147
Wood Hill,55.514432,-2.287512
Plea Shank,55.438387,-2.393772
Summerhouse Hill,54.322898,-2.643157
Ossoms Hill,53.095171,-1.863818
Cole's Hill,52.286323,-2.960539
The Garth West Top,52.105571,-3.284366
Stob Loch an Eich Dhuibh,57.813667,-5.338255
Brown's Hill,55.337996,-2.734748
Ben Screavie,58.310347,-4.886642
Great How (Thirlmere),54.559049,-3.062645
Ghlas-bheinn,58.50871,-4.864787
Ulgraves,54.389498,-2.754493
Watches,54.66293,-3.178784
Bowness Knott,54.527475,-3.373322
Birker Fell - Great Crag,54.369337,-3.253821
Slieau Whallian,54.19012,-4.66099
Yr Allt,51.967483,-3.33193
Meall Ear,56.194361,-4.370297
Straloch Hill,56.757188,-3.580572
Birsemore Hill,57.052709,-2.781231
Creag a' Chaoruinn,57.589356,-4.66536
Stob Loch Doire na h-Airighe,57.708026,-5.570289
Cnoc a' Chaisteil,57.725152,-4.75975
Cnoc Odhar,58.297103,-5.038823
Creag nam Fiadh,58.089792,-4.295283
Cnoc Allt an Ulbhaidh,58.211775,-4.610696
Craighirst,55.957429,-4.432997
Ballageich Hill,55.722653,-4.339479
Swanstead Hill,55.377182,-2.918492
Mynydd Crwper,52.64559,-3.774642
Cefn Lle-oer,52.794141,-3.340996
Moel Gors Goch,52.548999,-3.873781
The Globe,52.301133,-2.986363
Nattadon Common,50.665028,-3.833499
Greensplat Hill,50.372511,-4.820504
Leitir Eitreann,53.594182,-9.820683
Oughty Hill,53.720148,-9.6216
Eagles Nest,51.995376,-9.571653
Wapley Hill,52.256293,-2.957312
Knockencorsan,55.862073,-4.812479
Cruach nam Fearna,56.278393,-5.51789
Beinn Tangabhal,56.960182,-7.531984
Little Eycott Hill,54.662109,-2.95455
Banc y Garreg,52.014274,-3.887305
Caldron Hill,55.721909,-4.820546
Lamb Pasture SE Top,54.40994,-2.712235
The Swirls,54.536746,-3.053012
The Knott,54.328773,-3.165239
Toraraidh Beag,56.896688,-5.614606
Stob Loch an Iasaich,57.364379,-5.417017
Stob Mam Attadail,57.358693,-5.417958
Meall Coire nan Each,58.448332,-4.707315
Beinn nan Carn,56.504481,-6.059453
Creag Buireinich,56.126993,-5.398116
Torr Meadhonach,55.711043,-5.257864
Beinn na Caillich,55.762839,-6.065679
Ordie Caber,57.135915,-2.583016
Ruadh Chleit,57.982641,-6.569461
Pheelie,55.253674,-4.709834
Binks Hill,55.324535,-2.93105
Dinnings Hill,55.26792,-3.227058
Mynydd Bwlchyrhaearn,53.122035,-3.835068
Garth Fawr,52.841301,-3.670761
Pen Ty-nant,52.917863,-3.634648
Bank Farm Top,52.54712,-3.005053
Bell Crags,55.05021,-2.35804
Shooting House Hill,54.226086,-3.136866
Pike Law,53.652868,-1.932881
Boltby Scar,54.263904,-1.224153
Cothelstone Hill,51.087654,-3.158058
Cow Castle,51.122662,-3.72485
Ben Brogaskil,57.568335,-6.327995
Cnoc na Deirce Bige,54.836703,-8.266872
Benmore,53.971162,-10.219641
Corrin,52.204061,-9.924235
Fossy Mountain,52.944727,-7.170685
Beinn Bheag,56.001583,-5.503422
Dinas,52.104964,-3.779424
Staerough Hill,55.538107,-2.272901
Garrow Tor,50.576808,-4.621342
Creachan Mor,56.302247,-6.049046
The Knott (Stainton Fell),54.344701,-3.318807
Bigert,54.32775,-3.26758
Ardhuncart Hill,57.252734,-2.86132
Hart Fell,55.188784,-3.210754
Lan Ddu Cilwenau,52.012948,-4.075689
Pen-y-crug,51.962792,-3.414233
Wolf Howe,54.41535,-2.706103
Carn Dubh,57.588381,-4.788648
Struie Hill,57.848615,-4.230602
Coimhleum,57.859602,-4.629477
Fionn Bheinn Mhor,57.99673,-4.75727
Cruach Maolachy East Top,56.273799,-5.388518
Creag a' Mhadaidh,55.987704,-5.523807
Divot Hill,55.153466,-4.060592
Faw Hill,55.417822,-2.585948
Naze Hill,55.155228,-3.045592
Pen Ty'n-y-llyn,53.219967,-3.737276
Pen y Foel,51.641029,-3.345336
Hell Peak,52.292989,-2.990566
Bryn,52.455208,-3.044784
Ridge,50.573166,-4.483468
Killurly,51.835721,-10.313305
Creagan na Leacainn,56.716255,-4.109498
Pen y Farchwel,52.72711,-3.343189
Llangwyryfon Hill,52.311099,-4.017037
Cairngryffe Hill (quarried),55.652146,-3.683644
Hope Mountain,53.10459,-3.054807
Cleeve Hill,51.919901,-2.005901
Brown How (Ennerdale),54.530053,-3.36868
Cnoc Reamhar,55.54404,-5.629856
Creag Mhor South Top,57.316852,-5.488739
Deucharan Hill,55.639671,-5.557632
Cnoc Chaorainn,56.265915,-5.413668
Caisteal Duin,56.126669,-5.377162
Stucan Dughaill SE Top,55.967294,-5.514668
Trancie Hill,57.199604,-2.904935
Bardennoch Hill,55.196749,-4.253383
Avisyard Hill,55.43732,-4.200138
Muckle Eriff Hill,55.280573,-4.380406
Laidlawstiel Hill,55.620844,-2.909128
Mount Karrin,54.296871,-4.49544
Mynydd Llanelidan,53.02381,-3.364107
Gobe,52.185123,-3.131765
Mount Gilbert,55.200603,-2.08779
Blake Low,53.138735,-1.671545
Yell Bank,52.568147,-2.731914
Bratton Down,51.136578,-3.910912
Knockatee,51.783048,-9.775844
Slieveroe,53.169148,-6.57719
Knockatagglemore,52.126511,-9.437538
Meenamaddo,54.142077,-8.879043
Lan Ystenu,52.167515,-3.520731
Rievaulx Moor,54.308346,-1.102049
Pen-twyn Camp,52.130133,-3.129027
Beinn Bhreac,57.484463,-6.584242
Mynydd Cynros,51.97547,-4.009729
Great Bank,54.405695,-3.320348
Dillar Hill,55.646779,-3.840235
Druim Iosal,57.189816,-5.541286
Meall Reamhar,55.873103,-5.46231
Auld Man,56.742031,-2.979317
Cnoc na h-Eilich Duirche,58.300141,-4.840404
Cnoc Preas an Tairbh,58.186388,-4.166763
Na Binneinean,56.474159,-5.923412
Beinn na Sroine,56.343667,-5.769266
An Corrach,56.888703,-6.188173
Cruach Gille Bheagain,55.890013,-5.481339
Beinn Bhreac NW Top,55.70458,-6.152769
Hill of Skares,57.394923,-2.608929
Cairntosh Hill,54.900625,-4.136609
Fence of Knockdon,55.268959,-4.457938
Cauldshiels Hill,55.576206,-2.769516
Lily's Wood,52.926141,-3.537858
Ffridd,52.698401,-3.423538
Mynydd Tyn y Pistyll,52.782315,-3.239585
Pen y Rhiwlas,53.081446,-3.758015
Moel Llaethbwlch East Top,52.739752,-3.306057
Huglith Hill,52.611064,-2.87534
Leskernick Hill,50.59412,-4.568211
Hawk's Tor,50.560651,-4.466726
Slieve Alp,54.054653,-9.732334
Wetton Low,53.084292,-1.827453
Druim Buidhe,57.700134,-4.704735
Gisborough Moor,54.503084,-1.024894
Harthwaite,54.615139,-2.449875
Mynydd Figyn,51.957692,-4.044768
Kepple Crag,54.388331,-3.235303
Cleit Ard,57.977121,-6.754749
Uwch-mynydd,52.755208,-3.99092
Cnoc nam Fiann,57.741417,-4.293238
Creag an Alltan Fhearna,58.259632,-4.138846
Cora-bheinn West Top,56.89066,-6.183464
Meallan Dearg,57.224748,-6.169886
Sgorr Mhor,56.365336,-5.350916
Am Bodach,56.301396,-5.298795
Both Hill,57.455252,-2.932274
Kilnair Hill,55.164462,-4.095747
Craiglowrie,54.983052,-4.273293
Morton Mains Hill,55.287066,-3.74508
Wee Hill of Glenmount,55.284912,-4.440608
Buckholm Hill,55.629259,-2.809738
Tansy Hill,55.148532,-3.06853
Dodhead Under Hill,55.47628,-2.9934
Craig y Tan,52.911916,-3.908076
Cefn Isaf,52.167039,-3.568062
Fron Hill,52.328323,-3.353822
Mynydd Troed-y-rhiw,51.625467,-3.428004
Collin,54.567732,-6.050934
Mellor Moor,53.382122,-2.021375
Brynspeard Hill,52.072587,-3.03936
Crocknasmug,55.23816,-6.966761
Cruach nam Fiadh,56.005965,-5.52253
Feiriosbhal,58.038379,-6.574227
Rhos Ymryson,52.126933,-4.250624
Meall Aundrary,57.693657,-5.615144
Boon Hill,55.710486,-2.678284
Robin Hood's Picking Rods,53.415292,-1.992309
Fin Cop,53.235214,-1.74022
Tom Dubh Mor,56.639322,-4.706763
Arnbarrow Hill,56.892329,-2.574407
Creag Ghlas-uaine,57.134165,-3.873596
Meall an Doirein NE Top,57.7238,-5.589588
Meall an Fhreiceadain,56.721012,-6.114274
Cruach Kilfinan,55.950514,-5.275269
Cruach nam Fiadh North Top,56.011716,-5.5236
Millhockie Hill,57.27304,-2.724656
Mulla Craig,56.164283,-3.382239
Sunnyside Hill,55.52832,-2.265404
Mid Hill,55.159771,-3.03025
Pen Tyn-llwyn,53.107497,-3.850811
Pen y Bigil,53.137169,-4.130121
Bryn-bedwyn,52.483496,-3.336536
Hotbank Crags,55.010355,-2.352071
Longknowe Hill NE Top,55.56978,-2.192688
Stang Top Moor,53.866853,-2.257239
Burlow Hill,52.449472,-3.043692
Storridge Hill,51.061446,-3.504019
Tarbrax Bing,55.786297,-3.562654
Knocknarea,54.258742,-8.57448
Margmony Hill,55.213563,-3.928006
Meall Bhanbhaidh,56.863663,-5.092528
Moel Twyn,51.932722,-3.645424
The Mull,55.183546,-3.798432
Beinn Chreagach,57.489802,-6.525682
Pen-crug-melyn,51.934846,-4.179357
Shobdon Hill,52.271406,-2.907207
Foel Cynwch,52.772692,-3.874776
Hunter's Tor,50.627717,-3.751381
Torr Chonneil,56.724196,-3.836712
Brylach Hill,57.554321,-3.27669
Creag Ruadh Loch nam Buainichean,57.70349,-5.603428
Beinn na Coinnich,57.399344,-6.652898
Hill of Bainshole,57.41451,-2.644212
Braughty Hill,56.218139,-3.555153
Pillmore Hill,55.526633,-3.717443
Loft Shaws,55.234699,-3.30979
Ven Law,55.657213,-3.180031
Mynydd Branar,53.231559,-3.690789
Ffridd Esgairweddan,52.598369,-3.946825
Banc Coed-laith,52.423935,-3.923526
Allt Troed-rhiw-gelli-fawr,52.085061,-3.931598
Banc Penygwernydd,52.350531,-3.868679
Gorn Hill,52.449418,-3.518519
Sugar Loaf,52.071173,-3.701447
Hart Heugh,55.523816,-2.052394
Midhopelaw Pike,55.178113,-2.277989
Slievecarran,53.095197,-9.009828
Crockaulin,55.223376,-7.018073
Pisgah Hill,55.439954,-2.857308
Gallt y Goedhwch,52.734046,-3.279375
Gobe Banks,52.193209,-3.138934
Middlehope Hill,52.494302,-2.727462
Beacon Batch,51.312145,-2.740823
Cairn Edward Hill,55.036055,-4.14832
Cockburn Law,55.830364,-2.375565
Carn Cruinn,57.592119,-4.862574
Meall a' Ghlas Leothaid SE Top,57.669667,-5.573226
Cnoc nam Brac,58.32409,-5.037724
Cnoc na Fliuch-airigh,58.250845,-3.883366
Meall Ceann Loch Strathy East Top,58.371697,-4.10521
Meall an Fhiar Mhaim,56.517913,-6.088547
Cruach Leistir,56.219189,-5.141671
Torr Nead an Eoin,55.69345,-5.260872
Mynydd Tyn y Pistyll West Top,52.783144,-3.247141
Parc,51.935967,-4.116436
Twyn y Garth,52.084727,-3.304156
Sewingshields Crags,55.024604,-2.314013
Gunner's Box,55.2228,-2.026846
Radnor Wood,52.428859,-3.004067
Ausewell Rocks,50.532006,-3.785044
An Mam,54.750453,-8.541183
Billinge Hill,53.296396,-2.066868
Hargrave Bank,52.678945,-3.017647
